PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-5-5,14,9,5,9,7,4,100,84,67,1020,1019,1017,16,13,3,45,18,58,0.00,0,,346
2015-5-6,13,9,4,8,7,4,96,81,66,1018,1017,1015,16,15,8,50,22,72,0.00,0,,347
2015-5-7,13,11,8,8,7,6,93,83,72,1017,1014,1011,16,14,10,48,28,63,0.00,0,,346
2015-5-8,14,11,8,9,8,7,100,86,72,1016,1013,1012,16,12,6,35,17,47,0.00,3,,339
2015-5-9,12,11,9,10,9,9,100,92,83,1020,1019,1016,16,10,2,29,9,37,0.00,8,,202
2015-5-10,14,12,10,11,10,9,100,89,77,1021,1020,1019,16,13,5,26,12,34,0.00,7,,301
2015-5-11,14,12,9,9,8,7,100,86,72,1019,1017,1016,16,11,1,45,28,61,0.00,6,Fog,339
2015-5-12,14,9,4,9,7,4,100,84,67,1017,1016,1015,16,16,11,23,11,27,T,3,,331
2015-5-13,13,9,6,9,7,5,96,81,66,1016,1014,1013,16,15,4,14,7,19,0.00,1,,272
2015-5-14,15,11,7,11,9,6,100,89,77,1013,1011,1010,16,14,2,19,9,26,0.00,3,,343
2015-5-15,14,13,11,11,9,8,96,87,77,1016,1014,1012,16,14,6,21,7,27,0.00,6,,304
2015-5-16,14,12,9,11,10,8,100,90,80,1017,1017,1016,16,16,14,21,8,26,0.00,6,,295
2015-5-17,14,12,11,11,9,9,89,85,80,1019,1017,1016,16,16,14,24,11,29,0.00,8,,279
2015-5-18,15,13,11,11,10,9,96,88,80,1021,1020,1018,16,15,11,21,10,26,0.00,6,,303
2015-5-19,14,13,11,12,11,9,100,89,77,1021,1019,1016,16,14,8,19,11,24,0.00,7,,315
2015-5-20,14,13,11,11,11,10,100,93,86,1016,1014,1013,16,15,4,24,9,31,T,8,Rain,210
2015-5-21,14,13,12,12,12,11,100,93,86,1016,1014,1013,16,14,4,14,8,19,0.00,8,,204
2015-5-22,16,14,11,12,11,9,100,88,75,1020,1018,1016,16,12,8,27,13,37,0.00,6,,327
2015-5-23,15,13,11,11,11,9,100,90,80,1022,1021,1019,16,12,2,37,14,50,0.00,5,,315
2015-5-24,14,12,11,11,10,9,100,92,83,1020,1017,1014,16,14,4,26,9,35,0.00,6,,213
2015-5-25,13,12,10,11,10,9,100,89,77,1015,1014,1013,16,14,4,23,9,27,0.00,6,,189
2015-5-26,14,12,10,11,10,9,100,92,83,1016,1016,1015,16,15,8,23,10,27,0.00,6,,206
2015-5-27,13,12,11,11,10,9,96,91,86,1018,1017,1016,16,12,1,27,9,34,0.00,8,,257
2015-5-28,13,12,11,11,10,9,100,95,89,1019,1018,1017,16,12,2,21,11,24,0.00,8,,293
2015-5-29,13,12,10,11,10,9,100,92,83,1018,1017,1016,16,14,4,19,11,21,0.00,8,,269
2015-5-30,13,12,11,12,11,9,100,93,86,1016,1014,1013,16,14,8,14,8,18,0.00,6,,202
2015-5-31,15,13,10,11,11,10,100,90,80,1015,1013,1011,16,9,1,37,20,43,0.00,7,Fog-Rain,171
