
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-5-4,25,15,4,6,3,-2,89,53,16,1014,1011,1008,16,16,16,16,9,26,0.00,3,Rain-Thunderstorm,307<br />
2015-5-5,23,14,6,9,6,3,93,61,29,1009,1007,1004,16,15,3,40,10,55,2.54,4,Rain-Thunderstorm,1<br />
2015-5-6,18,12,6,8,3,-1,93,65,36,1009,1007,1004,16,16,14,29,14,35,1.27,4,Fog-Rain,213<br />
2015-5-7,15,11,6,7,6,4,96,72,47,1012,1010,1007,16,16,8,24,12,31,1.52,7,Rain,15<br />
2015-5-8,17,12,6,6,4,1,83,64,44,1013,1011,1008,16,16,16,35,18,43,T,4,,19<br />
2015-5-9,18,11,4,1,-1,-3,64,47,30,1017,1013,1011,16,16,16,42,27,53,0.00,6,,10<br />
2015-5-10,17,8,-1,-3,-7,-11,69,42,14,1019,1018,1016,16,16,16,29,14,40,0.00,0,,28<br />
2015-5-11,21,10,-1,5,-2,-5,75,48,21,1019,1014,1010,16,16,16,32,12,43,2.54,2,Rain,319<br />
2015-5-12,24,16,7,7,4,-2,93,56,19,1011,1007,1003,16,16,16,40,16,52,T,5,Rain-Thunderstorm,14<br />
2015-5-13,20,14,8,6,1,-1,71,49,26,1013,1009,1004,16,16,14,45,17,55,0.00,3,,195<br />
2015-5-14,22,15,8,7,4,-2,76,49,22,1009,1006,1003,16,16,6,40,11,53,1.27,5,Rain-Thunderstorm,95<br />
2015-5-15,16,12,7,8,6,2,93,70,47,1007,1004,1003,16,15,8,32,14,42,15.49,7,Rain,202<br />
2015-5-16,11,8,6,7,5,3,96,78,59,1013,1006,1003,16,11,4,34,12,40,17.53,8,Rain,194<br />
2015-5-17,16,11,5,7,4,2,93,67,40,1019,1016,1012,16,16,16,23,8,31,0.00,5,Rain,342<br />
2015-5-18,17,12,6,9,6,4,89,72,55,1021,1018,1016,16,15,5,48,14,60,5.08,6,Rain-Thunderstorm,21<br />
2015-5-19,15,12,8,8,7,6,93,75,57,1017,1014,1013,16,15,5,34,11,40,6.86,7,Rain,31<br />
2015-5-20,15,12,8,9,7,6,93,80,66,1018,1017,1015,16,14,3,35,9,43,8.13,8,Rain-Thunderstorm,52<br />
2015-5-21,20,14,8,8,7,4,93,65,37,1016,1013,1009,16,16,16,35,8,47,T,7,Thunderstorm,354<br />
2015-5-22,19,13,8,9,7,6,93,69,44,1013,1011,1009,16,16,16,27,9,37,1.02,6,Rain-Thunderstorm,82<br />
2015-5-23,19,13,6,10,8,7,93,71,48,1016,1012,1010,16,14,1,29,6,37,9.40,7,Fog-Rain-Thunderstorm,162<br />
2015-5-24,20,12,4,9,7,4,100,70,40,1016,1014,1010,16,7,0,27,9,39,T,5,Fog-Rain,4<br />
2015-5-25,21,13,5,9,7,4,100,74,48,1014,1012,1011,16,11,0,37,12,45,10.41,5,Fog-Rain-Thunderstorm,209<br />
2015-5-26,19,13,6,9,8,5,96,72,48,1018,1015,1012,16,14,4,34,16,40,10.67,7,Rain-Thunderstorm,145<br />
2015-5-27,18,12,7,11,8,6,100,76,51,1018,1016,1014,16,16,16,32,9,39,1.27,6,Rain-Thunderstorm,180<br />
2015-5-28,18,13,8,9,8,6,100,76,51,1022,1019,1017,16,15,3,21,7,24,6.60,6,Rain-Thunderstorm,18<br />
2015-5-29,22,13,4,8,7,4,96,64,31,1023,1021,1017,16,16,16,19,8,23,0.00,1,,356<br />
2015-5-30,27,17,6,12,9,6,93,62,30,1019,1016,1013,16,16,16,45,11,60,T,2,Rain-Thunderstorm,259<br />
2015-5-31,28,19,9,12,9,4,93,58,22,1017,1014,1010,16,15,3,71,10,105,6.86,2,Rain-Thunderstorm,205<br />
2015-6-1,27,17,7,13,9,7,93,66,39,1017,1011,1007,16,15,6,58,14,87,1.52,4,Rain-Thunderstorm,340<br />
2015-6-2,22,14,6,11,7,4,96,64,31,1015,1013,1011,16,16,16,37,12,53,T,3,,245<br />
2015-6-3,24,14,4,8,6,2,96,62,27,1014,1011,1008,16,16,16,26,8,35,0.00,2,,304<br />
2015-6-4,23,14,5,13,9,5,89,67,44,1013,1011,1010,16,16,16,21,10,29,0.00,0,,360<br />
2015-6-5,22,16,10,11,9,7,86,68,49,1016,1013,1011,16,16,16,32,14,40,0.00,2,Thunderstorm,323<br />
2015-6-6,21,13,6,12,9,4,96,72,47,1016,1014,1013,16,16,16,34,10,40,0.51,3,Rain,5<br />
2015-6-7,28,18,7,12,9,4,100,62,23,1021,1018,1015,16,10,0,23,5,27,0.00,2,Fog,335<br />
2015-6-8,30,19,9,13,10,5,89,56,22,1019,1017,1014,16,16,16,23,10,29,0.00,2,,212<br />
2015-6-9,32,21,11,14,9,4,93,56,18,1016,1013,1009,16,16,16,48,12,66,0.00,1,,329<br />
2015-6-10,29,20,11,14,11,9,89,61,33,1013,1009,1005,16,16,14,40,13,52,0.76,5,Rain-Thunderstorm,325<br />
2015-6-11,29,23,17,12,9,6,96,60,23,1016,1013,1009,16,16,16,23,10,,0.00,2,,15<br />
2015-6-12,29,21,12,10,6,2,65,44,22,1015,1010,1006,16,16,16,52,29,68,0.00,0,,205<br />
2015-6-13,27,18,8,3,1,-3,66,41,15,1011,1009,1007,16,16,16,45,25,58,0.00,0,,204<br />
2015-6-14,27,16,4,5,2,-3,83,49,15,1013,1012,1009,16,16,16,24,10,32,0.00,0,,208<br />
2015-6-15,30,18,6,11,7,3,89,59,28,1015,1012,1007,16,16,16,37,16,50,0.51,2,Thunderstorm,25<br />
2015-6-16,29,20,10,11,8,4,89,56,23,1014,1012,1011,16,16,16,37,16,45,0.00,1,,266<br />
2015-6-17,31,19,7,9,6,1,86,51,15,1016,1013,1011,16,16,16,35,11,43,0.00,1,,207<br />
2015-6-18,33,21,8,11,7,2,86,51,15,1014,1012,1009,16,16,16,29,11,39,0.00,0,,238<br />
2015-6-19,29,19,8,10,4,-9,89,50,10,1012,1010,1009,16,16,16,53,24,69,0.00,0,,216<br />
2015-6-20,28,18,7,7,4,1,83,51,18,1015,1013,1010,16,16,16,39,19,47,0.00,1,,210<br />
2015-6-21,32,19,7,11,4,-3,86,50,14,1015,1010,1007,16,16,16,39,14,55,0.00,1,,280<br />
2015-6-22,28,18,7,9,6,1,86,52,18,1017,1015,1012,16,16,16,37,17,47,0.00,0,,216<br />
2015-6-23,31,19,7,10,5,1,86,51,15,1018,1015,1012,16,16,16,26,11,35,0.00,0,,245<br />
2015-6-24,32,21,9,9,6,1,77,46,15,1016,1014,1012,16,16,16,27,14,37,0.00,0,,217<br />
