
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-6-1,32,24,16,6,4,2,46,31,16,1019,1013,1010,16,16,16,50,10,72,0.00,3,Thunderstorm,202<br />
2015-6-2,33,23,13,7,-1,-8,51,29,7,1014,1010,1006,16,16,16,27,7,42,0.00,1,,244<br />
2015-6-3,32,23,14,-3,-4,-7,27,18,9,1019,1008,1004,16,16,16,32,9,47,0.00,1,,138<br />
2015-6-4,32,23,14,-6,-7,-9,24,16,8,1019,1008,1006,16,16,16,39,13,47,0.00,3,,182<br />
2015-6-5,27,23,18,9,2,-9,52,32,12,1020,1011,1008,16,16,16,40,13,48,T,7,,327<br />
2015-6-6,30,24,18,10,8,2,56,37,18,1020,1011,1006,16,16,14,66,18,80,T,5,Rain,228<br />
2015-6-7,30,23,15,12,8,3,62,41,20,1021,1012,1009,16,16,14,52,10,66,0.51,4,Rain-Thunderstorm,316<br />
2015-6-8,32,26,18,12,9,3,67,42,17,1024,1014,1010,16,16,16,42,13,50,0.00,4,,322<br />
2015-6-9,29,24,19,14,11,7,66,46,26,1019,1012,1008,16,16,16,37,14,43,T,6,,169<br />
2015-6-10,31,24,17,17,14,11,93,63,32,1014,1008,1003,16,16,16,39,14,48,0.51,5,Fog-Rain-Thunderstorm,358<br />
2015-6-11,32,25,17,14,8,-1,78,46,13,1016,1006,1001,16,16,16,56,15,68,T,3,Rain,297<br />
2015-6-12,29,23,16,10,7,5,52,38,24,1016,1008,1005,16,16,16,35,9,45,5.08,3,Rain-Thunderstorm,359<br />
2015-6-13,27,21,15,15,11,6,78,54,30,1018,1010,1006,16,16,10,52,13,63,2.29,6,Rain-Thunderstorm,348<br />
2015-6-14,30,22,14,11,8,3,80,50,19,1018,1009,1006,16,16,16,42,9,53,0.00,2,,39<br />
2015-6-15,31,25,19,11,8,7,44,34,23,1022,1013,1010,16,16,16,52,22,58,T,2,Rain-Thunderstorm,86<br />
2015-6-16,32,26,19,12,9,5,63,42,20,1025,1015,1010,16,16,16,50,19,68,T,4,,96<br />
2015-6-17,34,27,19,12,6,1,57,35,12,1022,1012,1007,16,16,16,48,11,60,0.00,2,,24<br />
2015-6-18,36,28,20,9,4,-1,44,27,10,1013,1011,1008,16,16,16,53,17,71,0.00,1,,45<br />
2015-6-19,36,28,21,11,7,3,47,31,14,1024,1013,1007,16,16,16,56,16,72,0.51,3,Thunderstorm,167<br />
2015-6-20,37,29,20,8,3,-6,44,26,7,1021,1009,1006,16,16,16,19,6,24,0.00,1,,145<br />
2015-6-21,38,28,18,7,1,-5,35,21,6,1021,1010,1006,16,16,16,24,7,31,0.00,1,,233<br />
2015-6-22,39,31,23,10,4,-2,41,25,8,1022,1009,1006,16,16,16,50,12,60,0.00,1,,214<br />
2015-6-23,36,29,22,13,9,4,53,34,14,1014,1012,1009,16,16,16,45,21,53,0.25,3,Rain,83<br />
2015-6-24,33,27,21,12,11,7,53,37,21,1017,1014,1010,16,16,16,35,13,42,0.00,3,,122<br />
2015-6-25,34,27,19,13,9,4,53,36,18,1022,1014,1009,16,16,16,48,13,60,T,3,Rain-Thunderstorm,136<br />
2015-6-26,34,27,20,16,11,8,55,38,21,1025,1016,1011,16,16,16,63,17,79,T,4,Rain-Thunderstorm,103<br />
2015-6-27,31,24,18,13,12,9,57,43,29,1025,1017,1013,16,16,16,63,22,76,5.08,6,Rain-Thunderstorm,127<br />
2015-6-28,34,26,17,13,9,5,73,46,18,1021,1015,1011,16,16,16,47,10,60,0.00,4,Thunderstorm,1<br />
2015-6-29,35,27,19,11,8,5,48,32,16,1021,1013,1010,16,16,16,48,16,60,T,3,Thunderstorm,45<br />
2015-6-30,34,28,21,11,8,6,47,34,20,1016,1012,1008,16,16,16,34,13,39,0.00,2,,35<br />
2015-7-1,35,28,21,11,8,6,44,32,19,1017,1010,1006,16,16,16,45,14,60,T,3,Rain-Thunderstorm,160<br />
2015-7-2,35,28,21,16,12,8,68,44,20,1021,1012,1007,16,16,16,63,21,74,1.27,6,Rain-Thunderstorm,64<br />
2015-7-3,31,26,21,15,13,11,70,51,31,1019,1012,1009,16,16,16,42,11,50,0.00,6,Rain-Thunderstorm,80<br />
2015-7-4,33,27,21,16,13,10,66,46,26,1018,1012,1008,16,16,14,47,10,60,0.51,6,Rain-Thunderstorm,178<br />
2015-7-5,32,26,18,17,13,11,73,52,31,1019,1012,1009,16,16,16,37,11,45,0.51,7,Rain-Thunderstorm,214<br />
2015-7-6,33,26,19,16,14,10,81,54,26,1019,1013,1009,16,16,8,56,18,64,17.53,6,Rain-Thunderstorm,115<br />
2015-7-7,27,21,16,16,13,6,90,63,35,1025,1017,1009,16,13,1,56,17,69,46.23,6,Rain-Thunderstorm,78<br />
2015-7-8,28,21,14,14,12,9,93,64,35,1020,1013,1010,16,16,16,42,11,53,T,4,Thunderstorm,134<br />
2015-7-9,24,20,16,14,12,11,78,62,46,1022,1015,1012,16,16,13,42,8,52,2.03,7,Rain-Thunderstorm,336<br />
2015-7-10,26,21,16,14,13,11,90,68,46,1023,1016,1014,16,16,10,32,9,37,0.51,6,Rain-Thunderstorm,99<br />
2015-7-11,29,23,17,15,13,11,84,60,36,1025,1017,1015,16,16,16,27,9,32,T,5,Rain-Thunderstorm,298<br />
2015-7-12,32,25,18,15,13,9,78,53,27,1026,1019,1014,16,16,16,42,14,56,T,6,Rain-Thunderstorm,328<br />
2015-7-13,32,24,17,14,12,9,84,56,27,1020,1015,1011,16,16,16,37,11,48,0.00,4,Thunderstorm,245<br />
2015-7-14,31,25,18,15,12,9,73,50,26,1018,1013,1009,16,16,8,40,9,53,1.78,5,Rain-Thunderstorm,253<br />
2015-7-15,31,24,18,14,12,7,78,51,24,1020,1013,1011,16,16,16,48,10,58,T,4,Thunderstorm,249<br />
2015-7-16,32,25,17,12,9,4,67,43,19,1015,1012,1009,16,16,16,35,8,40,0.00,3,,207<br />
2015-7-17,28,24,19,13,10,8,59,45,30,1015,1012,1010,16,16,16,24,11,31,T,7,Rain,175<br />
2015-7-18,32,26,19,14,11,8,59,41,23,1023,1013,1009,16,16,11,61,9,72,3.05,6,Rain-Thunderstorm,264<br />
2015-7-19,31,24,17,17,14,11,84,57,29,1023,1016,1013,16,16,16,47,10,55,0.51,4,Rain-Thunderstorm,276<br />
2015-7-20,32,25,18,17,14,9,87,57,26,1024,1015,1010,16,16,14,47,14,56,0.25,5,Rain-Thunderstorm,101<br />
2015-7-21,31,24,18,16,12,7,87,56,25,1014,1011,1007,16,16,16,37,10,43,T,3,Rain,2<br />
2015-7-22,33,27,19,14,9,1,68,41,14,1020,1010,1007,16,16,16,40,13,53,0.00,2,,181<br />
2015-7-23,34,27,21,11,8,5,53,36,18,1013,1011,1009,16,16,16,26,10,32,0.00,4,,101<br />
2015-7-24,34,27,20,12,9,7,49,35,20,1015,1013,1011,16,16,16,42,12,50,0.00,4,,305<br />
2015-7-25,35,27,18,13,10,6,63,40,17,1016,1012,1009,16,16,16,40,9,53,0.00,3,,277<br />
2015-7-26,36,28,20,17,11,6,73,45,17,1021,1011,1006,16,16,11,52,11,60,2.54,5,Rain-Thunderstorm,198<br />
2015-7-27,33,26,18,16,12,6,87,53,19,1014,1010,1007,16,16,16,23,10,32,0.00,3,,178<br />
2015-7-28,34,28,22,12,9,6,49,34,18,1014,1011,1008,16,16,16,37,14,47,T,4,Rain,159<br />
2015-7-29,28,24,19,18,14,11,73,55,37,1026,1018,1014,16,15,4,50,14,63,6.35,7,Rain-Thunderstorm,67<br />
2015-7-30,28,23,18,16,14,13,87,64,40,1028,1021,1017,16,16,16,50,13,61,0.25,7,Thunderstorm,72<br />
2015-7-31,30,25,20,17,14,11,81,59,36,1025,1020,1016,16,16,16,34,14,40,T,6,Rain-Thunderstorm,70<br />
