PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-4-8,17,13,8,10,7,3,86,65,43,1022,1020,1018,16,16,16,26,12,32,0.25,4,Rain,299
2015-4-9,19,13,6,8,6,2,92,63,34,1019,1016,1014,16,16,16,27,9,32,0.00,4,,289
2015-4-10,19,13,8,9,6,3,89,63,37,1018,1017,1015,16,16,16,26,10,29,0.00,2,,282
2015-4-11,22,16,8,11,9,6,93,70,47,1019,1017,1016,16,16,16,32,11,37,0.00,4,,279
2015-4-12,23,16,9,12,9,7,100,70,40,1018,1016,1014,16,16,16,23,9,26,0.00,1,,280
2015-4-13,17,13,10,10,8,7,89,72,55,1022,1019,1016,16,16,11,47,24,58,0.00,4,,276
2015-4-14,18,14,9,7,2,-3,71,48,25,1028,1025,1021,16,16,16,40,21,47,0.00,1,,313
2015-4-15,22,15,8,8,4,-1,72,50,28,1024,1020,1016,16,16,16,35,13,40,0.00,1,,303
2015-4-16,27,18,9,9,2,-4,80,47,13,1018,1016,1015,16,16,16,35,12,45,0.00,0,,329
2015-4-17,22,16,9,9,7,4,86,63,40,1019,1018,1016,16,16,16,32,12,37,0.00,0,,293
2015-4-18,19,14,9,10,9,8,89,69,48,1018,1016,1013,16,16,14,32,15,37,0.00,3,,303
2015-4-19,17,13,9,10,9,9,93,77,60,1015,1014,1012,16,15,10,32,15,37,0.00,6,,298
2015-4-20,17,14,12,10,9,9,83,72,60,1013,1012,1011,16,16,16,35,19,39,0.00,6,,277
2015-4-21,16,14,12,9,9,9,83,74,64,1013,1012,1011,16,16,16,34,23,40,T,7,,249
2015-4-22,19,15,11,9,9,8,89,73,56,1013,1012,1011,16,16,14,35,15,40,0.00,5,,231
2015-4-23,18,14,11,9,8,7,83,70,56,1013,1012,1011,16,15,11,35,16,39,0.00,5,,234
2015-4-24,17,14,11,12,8,6,89,69,48,1017,1015,1012,16,16,8,47,30,53,2.03,5,Rain,258
2015-4-25,17,14,11,13,9,7,93,77,60,1018,1014,1012,16,15,10,42,24,50,3.56,6,Rain,268
2015-4-26,21,14,8,11,8,4,83,63,43,1021,1019,1018,16,16,16,32,11,37,0.00,3,,271
2015-4-27,27,19,10,13,11,8,89,64,38,1018,1016,1014,16,16,16,35,14,40,T,2,,270
