PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-4-20,32,22,12,13,8,5,77,48,19,1010,1008,1005,16,16,16,19,6,23,0.00,0,,13
2015-4-21,28,21,13,13,12,10,86,62,37,1009,1007,1004,16,16,16,34,6,37,0.00,1,,183
2015-4-22,30,21,12,12,9,7,83,53,23,1011,1009,1005,16,16,16,32,8,39,0.00,0,,5
2015-4-23,29,22,15,12,4,1,67,42,16,1010,1008,1004,16,16,16,26,10,42,0.00,2,,325
2015-4-24,22,16,11,9,3,-2,59,41,22,1012,1010,1008,16,16,14,35,14,42,1.78,5,Rain,249
2015-4-25,23,17,11,11,6,1,89,58,26,1014,1012,1010,16,16,10,21,8,27,1.52,3,Rain,265
2015-4-26,27,18,8,7,3,-1,71,47,23,1020,1018,1015,16,16,16,24,10,32,0.00,0,,349
2015-4-27,33,26,17,11,6,4,60,38,16,1019,1015,1011,16,16,16,34,14,40,0.00,0,,355
2015-4-28,31,22,13,12,9,6,77,51,24,1015,1013,1011,16,16,16,29,6,39,0.00,0,,244
2015-4-29,31,22,13,11,6,-3,80,47,13,1014,1013,1011,16,16,16,26,8,40,0.00,0,,319
2015-4-30,33,26,18,1,-2,-4,29,20,10,1015,1012,1008,16,16,16,48,23,60,0.00,0,,351
2015-5-1,35,26,16,8,1,-2,44,27,10,1011,1009,1006,16,16,16,24,10,32,0.00,0,,354
2015-5-2,32,23,13,10,7,3,67,43,18,1009,1008,1005,16,16,16,24,6,29,0.00,0,,191
2015-5-3,31,22,13,11,8,5,77,49,21,1009,1008,1006,16,16,16,24,5,39,0.00,0,,188
2015-5-4,30,21,12,10,8,5,77,50,22,1012,1010,1007,16,16,16,27,5,34,0.00,0,,176
2015-5-5,28,21,12,10,7,-1,77,46,15,1013,1010,1007,16,16,16,23,8,27,0.00,0,,171
2015-5-6,28,22,16,3,-6,-17,39,22,5,1011,1009,1006,16,16,16,40,18,55,0.00,1,,351
2015-5-7,26,20,13,-1,-3,-4,32,23,13,1011,1008,1005,16,16,16,50,27,69,0.00,0,,3
2015-5-8,29,19,8,8,6,0,76,49,21,1014,1009,1007,16,16,16,37,11,43,0.00,0,,159
2015-5-9,31,21,11,10,7,3,77,48,19,1018,1015,1011,16,16,16,16,2,21,0.00,0,,224
2015-5-10,28,21,13,12,10,6,77,55,33,1016,1013,1011,16,16,16,23,5,27,0.00,1,,164
2015-5-11,26,21,14,9,4,-1,55,39,23,1011,1009,1006,16,16,16,37,10,45,0.00,3,,223
2015-5-12,21,17,13,7,4,1,61,46,31,1012,1010,1008,16,16,10,29,13,39,T,6,Rain,352
2015-5-13,23,18,12,7,5,-1,66,44,22,1012,1010,1009,16,16,16,29,10,40,0.00,1,,215
2015-5-14,23,18,12,9,5,2,77,51,25,1010,1008,1005,16,16,16,26,6,34,T,3,Rain,313
2015-5-15,23,17,10,11,8,7,80,58,35,1011,1010,1008,16,16,16,24,8,32,0.00,4,,211
2015-5-16,26,18,11,11,9,6,83,58,33,1014,1012,1011,16,16,11,26,5,34,6.60,2,Rain,210
2015-5-17,26,20,13,13,11,3,93,59,24,1015,1014,1012,16,15,4,34,10,40,0.00,1,Rain,230
2015-5-18,27,22,16,12,9,6,78,52,26,1016,1014,1012,16,16,16,26,6,35,T,5,Rain,190
2015-5-19,26,21,15,12,11,8,75,54,32,1017,1015,1012,16,16,16,23,8,29,0.00,6,,198
2015-5-20,28,22,16,14,12,9,78,55,31,1012,1011,1009,16,16,16,29,6,35,1.78,5,Rain,183
2015-5-21,28,22,15,14,12,6,90,58,26,1012,1010,1007,16,16,4,32,8,40,0.25,5,Rain,173
2015-5-22,27,21,16,13,11,9,69,53,37,1015,1013,1011,16,16,16,19,8,27,0.00,6,,201
2015-5-23,28,22,15,13,9,5,72,48,24,1017,1015,1012,16,16,16,21,10,26,0.00,3,,190
2015-5-24,33,24,14,13,10,5,75,47,18,1015,1011,1007,16,16,16,32,8,39,0.00,0,,290
2015-5-25,31,24,17,12,10,7,65,45,24,1012,1010,1008,16,16,16,27,10,47,0.00,1,Thunderstorm,189
2015-5-26,31,23,16,13,11,7,72,48,23,1014,1011,1009,16,16,5,27,10,39,0.00,0,,180
2015-5-27,32,24,16,11,8,3,65,42,19,1014,1012,1010,16,16,16,26,6,35,0.00,0,,182
2015-5-28,35,26,16,13,11,9,69,46,22,1015,1012,1010,16,16,16,24,5,31,0.00,0,,179
2015-5-29,35,27,18,13,11,5,67,43,18,1013,1011,1009,16,16,16,23,6,27,0.00,0,,167
2015-5-30,34,27,19,12,7,-4,63,36,8,1012,1010,1008,16,16,16,21,5,34,0.00,0,,207
2015-5-31,32,24,16,9,7,2,64,40,16,1010,1009,1006,16,16,16,32,8,42,0.00,0,,201
2015-6-1,27,21,14,16,11,5,87,59,30,1015,1013,1010,16,13,1,32,14,39,12.95,5,Rain,197
2015-6-2,30,24,18,16,10,3,87,54,21,1016,1014,1011,16,16,16,19,6,27,0.00,3,,247
2015-6-3,32,25,18,8,6,-1,48,31,13,1011,1009,1006,16,16,16,26,10,35,0.00,1,,301
2015-6-4,31,25,18,12,10,7,67,46,25,1009,1008,1007,16,16,13,47,14,56,0.51,3,Rain-Thunderstorm,349
2015-6-5,37,28,20,14,8,5,57,37,16,1009,1007,1004,16,16,16,45,16,53,0.00,1,Thunderstorm,340
2015-6-6,39,29,20,14,10,4,61,37,12,1011,1008,1005,16,16,16,45,10,53,0.00,0,,351
2015-6-7,41,31,20,14,10,1,61,35,9,1012,1009,1006,16,16,16,23,8,32,0.00,0,,318
2015-6-8,42,32,22,16,12,4,61,38,14,1012,1009,1006,16,16,16,23,5,32,0.00,0,,236
2015-6-9,42,32,22,21,15,9,84,50,15,1011,1007,1003,16,16,11,42,8,56,1.02,2,Rain-Thunderstorm,318
2015-6-10,33,28,22,20,17,13,90,62,34,1012,1010,1007,16,16,16,32,8,61,0.00,0,,185
2015-6-11,41,29,18,15,9,2,78,45,11,1012,1009,1005,16,16,16,29,8,39,0.00,0,,1
2015-6-12,43,36,28,9,6,-1,31,19,7,1010,1006,1002,16,16,16,26,13,37,0.00,0,,343
2015-6-13,41,32,22,14,8,4,40,26,11,1006,1004,1001,16,16,16,24,11,29,0.00,0,,342
2015-6-14,37,29,21,16,12,6,61,39,16,1006,1005,1003,16,16,16,32,6,37,0.00,0,,155
2015-6-15,36,28,20,16,11,4,57,36,14,1010,1008,1006,16,16,16,32,10,40,0.00,0,,166
2015-6-16,38,29,19,13,9,2,59,35,11,1012,1010,1008,16,16,16,26,6,,0.00,0,,143
2015-6-17,39,30,21,12,9,6,53,33,13,1011,1009,1007,16,16,16,27,8,34,0.00,0,,168
2015-6-18,37,28,19,14,8,1,53,32,11,1012,1010,1009,16,16,16,32,8,40,0.00,0,,175
2015-6-19,37,27,17,9,4,-3,48,29,9,1013,1011,1009,16,16,16,23,6,26,0.00,0,,203
2015-6-20,37,28,19,10,7,0,48,30,11,1011,1009,1007,16,16,16,24,6,35,0.00,0,,67
2015-6-21,34,28,21,11,6,-1,49,30,11,1012,1010,1007,16,16,16,34,10,40,0.00,0,,186
