CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
2015-6-9,31,27,22,23,21,19,94,78,61,1015,1012,1010,16,15,10,26,9,39,T,5,Rain-Thunderstorm,181
2015-6-10,33,27,21,24,21,18,97,74,50,1013,1012,1009,16,14,1,39,8,50,41.15,5,Rain-Thunderstorm,165
2015-6-11,34,28,21,23,21,20,97,73,49,1014,1013,1011,16,15,11,39,8,48,T,3,Rain-Thunderstorm,164
2015-6-12,31,26,21,23,21,19,93,77,61,1017,1016,1013,16,14,0,39,12,47,13.21,4,Fog-Rain-Thunderstorm,157
2015-6-13,33,27,22,24,22,21,94,75,55,1019,1017,1015,16,15,2,53,13,69,7.11,5,Rain-Thunderstorm,144
2015-6-14,33,28,23,24,23,22,94,75,56,1018,1017,1015,16,15,1,47,12,56,8.13,5,Rain,147
2015-6-15,33,28,23,23,22,21,93,73,52,1019,1018,1016,16,16,6,37,10,47,1.02,3,Rain-Thunderstorm,143
2015-6-16,33,28,22,24,22,21,94,72,49,1020,1019,1016,16,16,14,26,10,34,0.00,3,,146
2015-6-17,34,28,23,24,22,21,94,72,49,1019,1017,1015,16,16,11,24,11,31,0.00,1,,162
2015-6-18,33,28,23,23,22,22,94,73,52,1019,1017,1014,16,16,14,24,14,34,0.00,3,,180
2015-6-19,33,29,24,23,23,21,94,72,49,1018,1016,1014,16,16,16,29,15,40,0.00,4,,203
2015-6-20,33,29,26,23,23,22,85,69,52,1019,1017,1015,16,16,14,24,12,34,0.00,5,,230
2015-6-21,34,29,24,24,22,21,88,67,46,1020,1019,1017,16,16,16,16,6,24,0.00,3,,233
2015-6-22,35,29,23,24,23,21,94,70,46,1021,1019,1018,16,16,11,14,4,21,0.00,2,,241
2015-6-23,36,31,26,24,23,20,91,66,40,1021,1020,1018,16,16,16,16,5,23,0.00,2,,278
2015-6-24,35,29,23,24,23,21,93,73,52,1023,1020,1019,16,14,1,40,8,55,23.88,5,Rain-Thunderstorm,287
2015-6-25,34,28,22,23,21,19,100,71,41,1021,1018,1016,16,16,16,14,6,19,0.00,1,,210
2015-6-26,33,28,23,24,23,21,94,77,59,1018,1016,1014,16,16,3,39,10,52,43.18,3,Rain-Thunderstorm,228
2015-6-27,31,27,23,24,23,22,94,80,65,1015,1014,1012,16,16,16,23,9,35,T,6,Thunderstorm,282
2015-6-28,32,27,21,22,18,14,93,66,39,1017,1015,1014,16,16,14,16,4,32,0.00,2,,348
2015-6-29,33,27,19,23,20,18,90,66,41,1016,1015,1013,16,16,16,26,10,35,0.00,2,,226
2015-6-30,31,26,21,24,21,18,93,81,68,1020,1016,1014,16,14,1,37,13,58,25.91,5,Fog-Rain-Thunderstorm,224
2015-7-1,33,27,21,22,21,20,97,72,47,1019,1017,1015,16,16,16,29,13,45,0.00,2,,211
2015-7-2,32,28,23,23,22,21,93,76,59,1018,1016,1014,16,16,16,26,13,35,T,4,,210
2015-7-3,32,28,25,24,23,21,88,76,63,1016,1015,1014,16,16,14,26,12,34,0.00,4,,215
2015-7-4,31,26,22,24,22,21,93,79,65,1018,1016,1014,16,15,2,40,12,60,3.81,5,Rain-Thunderstorm,229
