
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-5-29,39,31,23,4,-2,-7,29,17,5,1011,1009,1007,16,16,16,21,9,27,0.00,1,,261<br />
2015-5-30,41,32,23,4,-1,-6,27,17,6,1011,1009,1006,16,16,16,21,9,32,0.00,3,,295<br />
2015-5-31,42,34,26,5,1,-5,27,18,8,1010,1007,1005,16,16,16,32,9,39,0.00,1,,276<br />
2015-6-1,41,33,26,3,-2,-7,21,13,5,1010,1008,1006,16,16,16,34,15,45,0.00,2,,193<br />
2015-6-2,40,32,24,4,-2,-9,25,15,5,1010,1008,1005,16,16,16,29,14,39,0.00,2,,269<br />
2015-6-3,39,31,23,1,-6,-14,21,13,4,1008,1006,1003,16,16,16,37,13,47,0.00,0,,270<br />
2015-6-4,36,29,23,13,1,-8,40,23,6,1007,1006,1004,16,16,14,48,15,61,0.00,4,,133<br />
2015-6-5,32,27,22,21,17,11,79,57,34,1010,1007,1005,16,16,8,39,18,45,4.06,6,Rain-Thunderstorm,86<br />
2015-6-6,36,29,23,20,8,-5,84,46,7,1009,1007,1005,16,16,16,29,13,34,0.76,5,Rain,179<br />
2015-6-7,38,30,22,9,2,-4,38,23,7,1009,1008,1006,16,16,16,24,9,31,0.00,1,,84<br />
2015-6-8,41,33,26,7,3,1,27,18,8,1010,1007,1004,16,16,16,23,9,27,0.00,6,,276<br />
2015-6-9,35,32,28,18,15,6,51,32,13,1010,1008,1005,16,16,14,32,11,45,T,7,Rain,217<br />
2015-6-10,35,31,27,19,18,15,62,47,32,1008,1006,1004,16,16,16,27,13,32,T,5,,276<br />
